CLASE_BIEN,DEPTO_HECHO,MUNICIPIO_HECHO,FECHA_HECHO,CLASE_SITIO,DIA_SEMANA,ZONA,CODIGO_DANE,BIEN_UNIDAD_MEDIDA,Droga Incautada/ Cantidad
BASUCO,SANTANDER,BUCARAMANGA (CT),02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,12
BASUCO,SANTANDER,BUCARAMANGA (CT),02/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,96
BASUCO,SANTANDER,BUCARAMANGA (CT),02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,001,000",GRAMO,9
BASUCO,SANTANDER,BUCARAMANGA (CT),02/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,001,000",GRAMO,4
BASUCO,SANTANDER,BUCARAMANGA (CT),02/17/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Domingo,URBANA,"68,001,000",GRAMO,21
BASUCO,SANTANDER,BUCARAMANGA (CT),02/19/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,001,000",GRAMO,4
BASUCO,SANTANDER,BUCARAMANGA (CT),02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,45
BASUCO,SANTANDER,BUCARAMANGA (CT),02/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,001,000",GRAMO,8
BASUCO,SANTANDER,BUCARAMANGA (CT),02/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,001,000",GRAMO,3
BASUCO,SANTANDER,BUCARAMANGA (CT),02/26/2019 12:00:00 AM,"COLEGIOS, ESCUELAS",Martes,URBANA,"68,001,000",GRAMO,2
BASUCO,SANTANDER,BUCARAMANGA (CT),02/26/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,001,000",GRAMO,19
BASUCO,SANTANDER,BUCARAMANGA (CT),02/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,17
BASUCO,SANTANDER,BUCARAMANGA (CT),02/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,13
BASUCO,SANTANDER,BUCARAMANGA (CT),02/28/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Jueves,URBANA,"68,001,000",GRAMO,7
BASUCO,SANTANDER,BUCARAMANGA (CT),02/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,001,000",GRAMO,5
BASUCO,SANTANDER,BUCARAMANGA (CT),03/01/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Viernes,URBANA,"68,001,000",GRAMO,14
BASUCO,SANTANDER,BUCARAMANGA (CT),03/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,001,000",GRAMO,7
BASUCO,SANTANDER,BUCARAMANGA (CT),03/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,001,000",GRAMO,11
BASUCO,SANTANDER,BUCARAMANGA (CT),03/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,001,000",GRAMO,2
BASUCO,SANTANDER,BUCARAMANGA (CT),03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,001,000",GRAMO,10
BASUCO,SANTANDER,BUCARAMANGA (CT),03/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,15
BASUCO,SANTANDER,BUCARAMANGA (CT),03/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,5
BASUCO,SANTANDER,BUCARAMANGA (CT),03/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,001,000",GRAMO,284
BASUCO,SANTANDER,BUCARAMANGA (CT),03/08/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,001,000",GRAMO,12
BASUCO,SANTANDER,BUCARAMANGA (CT),03/09/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Sábado,URBANA,"68,001,000",GRAMO,26
BASUCO,SANTANDER,BUCARAMANGA (CT),03/09/2019 12:00:00 AM,LOTE BALDIO,Sábado,URBANA,"68,001,000",GRAMO,15
BASUCO,SANTANDER,BUCARAMANGA (CT),03/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,001,000",GRAMO,9
BASUCO,SANTANDER,BUCARAMANGA (CT),03/12/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,001,000",GRAMO,"1,971"
BASUCO,SANTANDER,BUCARAMANGA (CT),03/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,8
BASUCO,SANTANDER,BUCARAMANGA (CT),03/13/2019 12:00:00 AM,PUENTE,Miércoles,URBANA,"68,001,000",GRAMO,5
BASUCO,SANTANDER,BUCARAMANGA (CT),03/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,90
BASUCO,SANTANDER,BUCARAMANGA (CT),03/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,001,000",GRAMO,15
BASUCO,SANTANDER,BUCARAMANGA (CT),03/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,001,000",GRAMO,170
BASUCO,SANTANDER,BUCARAMANGA (CT),03/18/2019 12:00:00 AM,PARQUES,Lunes,URBANA,"68,001,000",GRAMO,5
BASUCO,SANTANDER,BUCARAMANGA (CT),03/19/2019 12:00:00 AM,FRENTE A EDIFICIO - VIA PUBLICA,Martes,URBANA,"68,001,000",GRAMO,16
BASUCO,SANTANDER,BUCARAMANGA (CT),03/19/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,001,000",GRAMO,4
BASUCO,SANTANDER,BUCARAMANGA (CT),03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,10
BASUCO,SANTANDER,BUCARAMANGA (CT),03/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,20
BASUCO,SANTANDER,BUCARAMANGA (CT),03/21/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Jueves,URBANA,"68,001,000",GRAMO,54
BASUCO,SANTANDER,BUCARAMANGA (CT),03/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,001,000",GRAMO,11
BASUCO,SANTANDER,BUCARAMANGA (CT),03/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,001,000",GRAMO,98
BASUCO,SANTANDER,BUCARAMANGA (CT),03/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,38
BASUCO,SANTANDER,BUCARAMANGA (CT),03/27/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,2
BASUCO,SANTANDER,BUCARAMANGA (CT),03/31/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Domingo,URBANA,"68,001,000",GRAMO,10
BASUCO,SANTANDER,BUCARAMANGA (CT),03/31/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,001,000",GRAMO,5
BASUCO,SANTANDER,BUCARAMANGA (CT),04/02/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,18
BASUCO,SANTANDER,BUCARAMANGA (CT),04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,3
BASUCO,SANTANDER,BUCARAMANGA (CT),04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,001,000",GRAMO,8
BASUCO,SANTANDER,BUCARAMANGA (CT),04/08/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,001,000",GRAMO,196
BASUCO,SANTANDER,BUCARAMANGA (CT),04/08/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,001,000",GRAMO,9
BASUCO,SANTANDER,BUCARAMANGA (CT),04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,001,000",GRAMO,3
BASUCO,SANTANDER,BUCARAMANGA (CT),04/14/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,001,000",GRAMO,55
BASUCO,SANTANDER,BUCARAMANGA (CT),04/19/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,001,000",GRAMO,3
BASUCO,SANTANDER,BUCARAMANGA (CT),04/21/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,001,000",GRAMO,5
BASUCO,SANTANDER,BUCARAMANGA (CT),04/24/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,001,000",GRAMO,5
BASUCO,SANTANDER,BUCARAMANGA (CT),04/24/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,001,000",GRAMO,24
BASUCO,SANTANDER,BUCARAMANGA (CT),04/26/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Viernes,URBANA,"68,001,000",GRAMO,15
BASUCO,SANTANDER,BUCARAMANGA (CT),04/26/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,001,000",GRAMO,11
BASUCO,SANTANDER,BUCARAMANGA (CT),04/27/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,001,000",GRAMO,25
BASUCO,SANTANDER,BUCARAMANGA (CT),04/29/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,001,000",GRAMO,4
BASUCO,SANTANDER,BUCARAMANGA (CT),04/30/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,001,000",GRAMO,35
BASUCO,SANTANDER,CIMITARRA,02/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,190,000",GRAMO,8
BASUCO,SANTANDER,CIMITARRA,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,190,000",GRAMO,5
BASUCO,SANTANDER,CIMITARRA,03/18/2019 12:00:00 AM,TRAMO DE VIA,Lunes,RURAL,"68,190,000",GRAMO,465
BASUCO,SANTANDER,CURITÍ,01/05/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,229,000",GRAMO,4
BASUCO,SANTANDER,CURITÍ,04/10/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,229,000",GRAMO,5
BASUCO,SANTANDER,FLORIDABLANCA,01/04/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,276,000",GRAMO,23
BASUCO,SANTANDER,FLORIDABLANCA,01/22/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,276,000",GRAMO,6
BASUCO,SANTANDER,FLORIDABLANCA,01/23/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,276,000",GRAMO,43
BASUCO,SANTANDER,FLORIDABLANCA,01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,276,000",GRAMO,15
BASUCO,SANTANDER,FLORIDABLANCA,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,276,000",GRAMO,13
BASUCO,SANTANDER,FLORIDABLANCA,01/29/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,276,000",GRAMO,6
BASUCO,SANTANDER,FLORIDABLANCA,01/31/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,276,000",GRAMO,6
BASUCO,SANTANDER,FLORIDABLANCA,02/04/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,276,000",GRAMO,3
BASUCO,SANTANDER,FLORIDABLANCA,02/05/2019 12:00:00 AM,CANCHA DE FUTBOL,Martes,URBANA,"68,276,000",GRAMO,10
BASUCO,SANTANDER,FLORIDABLANCA,02/05/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,276,000",GRAMO,8
BASUCO,SANTANDER,FLORIDABLANCA,02/07/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Jueves,URBANA,"68,276,000",GRAMO,5
BASUCO,SANTANDER,FLORIDABLANCA,02/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,276,000",GRAMO,6
BASUCO,SANTANDER,FLORIDABLANCA,02/14/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Jueves,URBANA,"68,276,000",GRAMO,3
BASUCO,SANTANDER,FLORIDABLANCA,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,276,000",GRAMO,369
BASUCO,SANTANDER,FLORIDABLANCA,02/16/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Sábado,URBANA,"68,276,000",GRAMO,2
BASUCO,SANTANDER,FLORIDABLANCA,02/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,276,000",GRAMO,6
BASUCO,SANTANDER,FLORIDABLANCA,02/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,276,000",GRAMO,6
BASUCO,SANTANDER,FLORIDABLANCA,02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,276,000",GRAMO,121
BASUCO,SANTANDER,FLORIDABLANCA,03/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,276,000",GRAMO,6
BASUCO,SANTANDER,FLORIDABLANCA,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,276,000",GRAMO,10
BASUCO,SANTANDER,FLORIDABLANCA,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,276,000",GRAMO,12
BASUCO,SANTANDER,GIRÓN,01/09/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,16
BASUCO,SANTANDER,GIRÓN,01/19/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Sábado,URBANA,"68,307,000",GRAMO,7
BASUCO,SANTANDER,GIRÓN,01/20/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,307,000",GRAMO,3
BASUCO,SANTANDER,GIRÓN,01/21/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,307,000",GRAMO,12
BASUCO,SANTANDER,GIRÓN,01/21/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,11
BASUCO,SANTANDER,GIRÓN,01/23/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,307,000",GRAMO,24
BASUCO,SANTANDER,GIRÓN,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,307,000",GRAMO,2
BASUCO,SANTANDER,GIRÓN,01/28/2019 12:00:00 AM,ESCENARIOS DEPORTIVOS,Lunes,URBANA,"68,307,000",GRAMO,5
BASUCO,SANTANDER,GIRÓN,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,16
BASUCO,SANTANDER,GIRÓN,01/29/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,307,000",GRAMO,11
BASUCO,SANTANDER,GIRÓN,02/01/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Viernes,URBANA,"68,307,000",GRAMO,4
BASUCO,SANTANDER,GIRÓN,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,32
BASUCO,SANTANDER,GIRÓN,02/04/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,307,000",GRAMO,84
BASUCO,SANTANDER,GIRÓN,02/06/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,307,000",GRAMO,13
BASUCO,SANTANDER,GIRÓN,02/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,10
BASUCO,SANTANDER,GIRÓN,02/10/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Domingo,URBANA,"68,307,000",GRAMO,2
BASUCO,SANTANDER,GIRÓN,02/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,307,000",GRAMO,5
BASUCO,SANTANDER,GIRÓN,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"68,307,000",GRAMO,85
BASUCO,SANTANDER,GIRÓN,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,42
BASUCO,SANTANDER,GIRÓN,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,307,000",GRAMO,5
BASUCO,SANTANDER,GIRÓN,02/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,9
BASUCO,SANTANDER,GIRÓN,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,307,000",GRAMO,10
BASUCO,SANTANDER,GIRÓN,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,10
BASUCO,SANTANDER,GIRÓN,02/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,307,000",GRAMO,2
BASUCO,SANTANDER,GIRÓN,02/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,4
BASUCO,SANTANDER,GIRÓN,02/20/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,307,000",GRAMO,11
BASUCO,SANTANDER,GIRÓN,02/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,4
BASUCO,SANTANDER,GIRÓN,02/22/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Viernes,URBANA,"68,307,000",GRAMO,4
BASUCO,SANTANDER,GIRÓN,02/26/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,307,000",GRAMO,15
BASUCO,SANTANDER,GIRÓN,02/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,307,000",GRAMO,13
BASUCO,SANTANDER,GIRÓN,02/28/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Jueves,URBANA,"68,307,000",GRAMO,20
BASUCO,SANTANDER,GIRÓN,02/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,307,000",GRAMO,10
BASUCO,SANTANDER,GIRÓN,03/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,64
BASUCO,SANTANDER,GIRÓN,03/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,307,000",GRAMO,3
BASUCO,SANTANDER,GIRÓN,03/04/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,307,000",GRAMO,5
BASUCO,SANTANDER,GIRÓN,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,25
BASUCO,SANTANDER,GIRÓN,03/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,307,000",GRAMO,1
BASUCO,SANTANDER,GIRÓN,03/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,10
BASUCO,SANTANDER,GIRÓN,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,100
BASUCO,SANTANDER,GIRÓN,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,3
BASUCO,SANTANDER,GIRÓN,04/04/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,307,000",GRAMO,10
BASUCO,SANTANDER,GIRÓN,04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,8
BASUCO,SANTANDER,GIRÓN,04/11/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Jueves,URBANA,"68,307,000",GRAMO,4
BASUCO,SANTANDER,GIRÓN,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,307,000",GRAMO,21
BASUCO,SANTANDER,GIRÓN,04/23/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,307,000",GRAMO,15
BASUCO,SANTANDER,GIRÓN,04/29/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,307,000",GRAMO,9
BASUCO,SANTANDER,LANDÁZURI,04/13/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,385,000",GRAMO,1
BASUCO,SANTANDER,LEBRIJA,01/10/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,406,000",GRAMO,4
BASUCO,SANTANDER,LEBRIJA,01/23/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,406,000",GRAMO,4
BASUCO,SANTANDER,LEBRIJA,01/24/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,406,000",GRAMO,12
BASUCO,SANTANDER,LEBRIJA,02/05/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,406,000",GRAMO,9
BASUCO,SANTANDER,LEBRIJA,02/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,406,000",GRAMO,10
BASUCO,SANTANDER,LEBRIJA,02/18/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,406,000",GRAMO,3
BASUCO,SANTANDER,LEBRIJA,02/24/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,406,000",GRAMO,3
BASUCO,SANTANDER,LEBRIJA,02/25/2019 12:00:00 AM,CARRETERA,Lunes,RURAL,"68,406,000",GRAMO,"1,026"
BASUCO,SANTANDER,LEBRIJA,03/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,406,000",GRAMO,10
BASUCO,SANTANDER,LEBRIJA,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,406,000",GRAMO,6
BASUCO,SANTANDER,LEBRIJA,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,406,000",GRAMO,6
BASUCO,SANTANDER,LOS SANTOS,03/26/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"68,418,000",GRAMO,6
BASUCO,SANTANDER,PIEDECUESTA,01/22/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,547,000",GRAMO,7
BASUCO,SANTANDER,PIEDECUESTA,01/28/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,547,000",GRAMO,4
BASUCO,SANTANDER,PIEDECUESTA,01/30/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,547,000",GRAMO,2
BASUCO,SANTANDER,PIEDECUESTA,02/10/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Domingo,URBANA,"68,547,000",GRAMO,12
BASUCO,SANTANDER,PIEDECUESTA,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,547,000",GRAMO,2
BASUCO,SANTANDER,PIEDECUESTA,02/19/2019 12:00:00 AM,CARRETERA,Martes,RURAL,"68,547,000",GRAMO,19
BASUCO,SANTANDER,PIEDECUESTA,02/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,547,000",GRAMO,4
BASUCO,SANTANDER,PIEDECUESTA,02/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,547,000",GRAMO,7
BASUCO,SANTANDER,PIEDECUESTA,02/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,547,000",GRAMO,5
BASUCO,SANTANDER,PIEDECUESTA,03/03/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Domingo,URBANA,"68,547,000",GRAMO,15
BASUCO,SANTANDER,PIEDECUESTA,03/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,547,000",GRAMO,5
BASUCO,SANTANDER,PIEDECUESTA,03/16/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Sábado,URBANA,"68,547,000",GRAMO,10
BASUCO,SANTANDER,PIEDECUESTA,03/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,547,000",GRAMO,3
BASUCO,SANTANDER,PIEDECUESTA,03/17/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,547,000",GRAMO,12
BASUCO,SANTANDER,PIEDECUESTA,03/31/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Domingo,URBANA,"68,547,000",GRAMO,32
BASUCO,SANTANDER,PIEDECUESTA,04/01/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,547,000",GRAMO,5
BASUCO,SANTANDER,PIEDECUESTA,04/03/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,547,000",GRAMO,15
BASUCO,SANTANDER,PIEDECUESTA,04/07/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,547,000",GRAMO,10
BASUCO,SANTANDER,PIEDECUESTA,04/30/2019 12:00:00 AM,HOGAR DE PASO,Martes,URBANA,"68,547,000",GRAMO,2
BASUCO,SANTANDER,PUENTE NACIONAL,02/04/2019 12:00:00 AM,CARRETERA,Lunes,RURAL,"68,572,000",GRAMO,8
BASUCO,SANTANDER,PUENTE NACIONAL,03/22/2019 12:00:00 AM,CARRETERA,Viernes,RURAL,"68,572,000",GRAMO,40
BASUCO,SANTANDER,RIONEGRO,03/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,615,000",GRAMO,35
BASUCO,SANTANDER,RIONEGRO,03/28/2019 12:00:00 AM,CARRETERA,Jueves,RURAL,"68,615,000",GRAMO,400
BASUCO,SANTANDER,SABANA DE TORRES,01/08/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,655,000",GRAMO,4
BASUCO,SANTANDER,SABANA DE TORRES,01/13/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,655,000",GRAMO,4
BASUCO,SANTANDER,SABANA DE TORRES,01/15/2019 12:00:00 AM,CARRETERA,Martes,RURAL,"68,655,000",GRAMO,20
BASUCO,SANTANDER,SABANA DE TORRES,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,655,000",GRAMO,60
BASUCO,SANTANDER,SABANA DE TORRES,04/09/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,655,000",GRAMO,3
